date,p50 deploy/adservice,p50 deploy/cartservice,p50 deploy/checkoutservice,p50 deploy/currencyservice,p50 deploy/emailservice,p50 deploy/frontend,p50 deploy/paymentservice,p50 deploy/productcatalogservice,p50 deploy/recommendationservice,p50 deploy/redis-cart,p50 deploy/shippingservice,p95 deploy/adservice,p95 deploy/cartservice,p95 deploy/checkoutservice,p95 deploy/currencyservice,p95 deploy/emailservice,p95 deploy/loadgenerator,p95 deploy/paymentservice,p95 deploy/productcatalogservice,p95 deploy/recommendationservice,p95 deploy/redis-cart,p95 deploy/shippingservice,p99 deploy/adservice,p99 deploy/cartservice,p99 deploy/checkoutservice,p99 deploy/currencyservice,p99 deploy/emailservice,p99 deploy/frontend,p99 deploy/loadgenerator,p99 deploy/paymentservice,p99 deploy/productcatalogservice,p99 deploy/recommendationservice,p99 deploy/redis-cart,p99 deploy/shippingservice,🔒deploy/adservice,🔒deploy/cartservice,🔒deploy/checkoutservice,🔒deploy/currencyservice,🔒deploy/emailservice,🔒deploy/frontend,🔒deploy/paymentservice,🔒deploy/productcatalogservice,🔒deploy/recommendationservice,🔒deploy/shippingservice,p95 deploy/frontend
2021-10-07 09:18:50,52.179012345678956,0.1216476785804318,0.0,0.8287948260818571,-0.6666666666666671,0.17170310391363033,-0.20202020202020252,5.593598382807262,-1.8116550116550114,0.0,1.2214285714285724,177.49074074074295,598.7793103448264,-0.17499999999999996,0.788592360020933,0.1090909090909095,-1.0000000000000002,-0.071428571428572,64.73032297753021,-0.37153558052434726,0.0,0.7401574803149648,10.49808429118775,4.861516223122793,-0.035,0.7743826931173682,0.020338983050847095,-0.26630824372759976,-1.0000000000000002,-0.01063829787234058,1.6077243312311844,-0.0020508377778035622,0.0,0.06388888888888983,-0.29087525037533574,-0.11235955056179778,0.0,-0.15112540192926052,-0.4999999999999999,-0.13186813186813187,-0.4999999999999999,-0.023554603854389757,-0.13113915751516136,-0.30432665765370226,-0.22413860905168892
2021-10-07 09:18:55,43.40123456790118,-2.5259464636789852,-0.07352941176470595,0.8287948260818571,-0.33333333333333376,0.17170310391363033,-0.20202020202020252,0.19480939563090105,-1.8116550116550114,0.0,1.2214285714285724,14.49074074074093,-0.20689655172413926,-0.12500000000000025,0.788592360020933,0.054545454545454244,0.0,-0.071428571428572,0.19480939563089042,-0.37153558052434726,0.0,0.7401574803149648,5.432950191570893,0.0021940579747554735,-0.025,0.7743826931173682,0.01016949152542386,-0.26630824372759976,0.0,-0.01063829787234058,0.38848357446106063,-0.0020508377778035622,0.0,0.06388888888888983,-0.05453910944537543,-0.17977528089887648,-0.2500000000000001,-0.15112540192926052,-0.24999999999999992,-0.13186813186813187,-0.4999999999999999,-0.13918629550321202,-0.13113915751516136,-0.30432665765370226,-0.22413860905168892
2021-10-07 09:19:00,43.40123456790118,-2.5259464636789852,-0.07352941176470595,0.05395482715070112,-0.33333333333333376,-0.14147368421052633,1.9191919191919191,0.19480939563090105,-0.24801864801864792,0.0,0.09395604395604724,14.49074074074093,-0.20689655172413926,-0.12500000000000025,0.3281004709576111,0.054545454545454244,0.0,1.2857142857142858,0.19480939563089042,0.14981273408240098,0.0,0.8031496062992166,5.432950191570893,0.0021940579747554735,-0.025,8.905032568046167,0.01016949152542386,-0.11200716845878209,0.0,1.0425531914893633,0.38848357446106063,2.0569162918357096,0.0,0.07500000000000097,-0.05453910944537543,-0.17977528089887648,-0.2500000000000001,-0.18971061093247593,-0.24999999999999992,-0.19780219780219777,-0.24999999999999992,-0.13918629550321202,-0.21310113096213726,-0.3912771312690456,-0.08634728599683028
2021-10-07 09:19:05,41.9382716049382,-0.2523062963149657,-0.26470588235294124,0.05395482715070112,0.0,-0.14147368421052633,1.9191919191919191,0.4404530409974575,-0.24801864801864792,0.0,0.09395604395604724,90.15740740740816,-0.18620689655172373,-0.07499999999999998,0.3281004709576111,0.1090909090909095,-0.5000000000000002,1.2857142857142858,0.44045304099745436,0.14981273408240098,0.0,0.8031496062992166,31.56321839080457,-0.008001858496166758,-0.015,8.905032568046167,0.020338983050847095,-0.11200716845878209,-0.5000000000000001,1.0425531914893633,39.73290466180316,2.0569162918357096,0.0,0.07500000000000097,-0.16361732833612638,-0.19101123595505623,-0.5000000000000001,-0.18971061093247593,-0.4999999999999999,-0.19780219780219777,-0.24999999999999992,-0.19700214132762323,-0.21310113096213726,-0.3912771312690456,-0.08634728599683028
2021-10-07 09:19:10,41.9382716049382,-0.2523062963149657,-0.26470588235294124,-0.07810244209927081,0.0,-0.01571929824561415,1.0101010101010102,0.4404530409974575,-0.6298368298368295,0.0,0.9160714285714312,90.15740740740816,-0.18620689655172373,-0.07499999999999998,-0.11320425606139753,0.1090909090909095,-0.5000000000000002,1.3571428571428583,0.44045304099745436,-0.13333333333333358,0.0,0.6771653543307127,31.56321839080457,-0.008001858496166758,-0.015,0.6135134688890548,0.020338983050847095,-0.26415770609319145,-0.5000000000000001,1.0531914893617031,39.73290466180316,-0.0007902068241793947,0.0,0.052777777777778694,-0.16361732833612638,-0.19101123595505623,-0.5000000000000001,-0.17041800643086824,-0.4999999999999999,-0.2087912087912088,-0.4999999999999999,-0.19700214132762323,-0.18031634158334686,-0.2173761840383587,-0.19703211927040645
2021-10-07 09:19:15,43.40123456790118,-1.44895901598024,-0.26470588235294124,-0.07810244209927081,-0.33333333333333376,-0.01571929824561415,1.0101010101010102,-0.1799236278584413,-0.6298368298368295,0.0,0.9160714285714312,12.642255892256053,-0.2689655172413801,-0.07499999999999998,-0.11320425606139753,-0.8999999999999996,0.4999999999999998,1.3571428571428583,-0.1799236278584313,-0.13333333333333358,0.0,0.6771653543307127,0.3274120515499877,-0.009653855088923797,-0.015,0.6135134688890548,-0.9813559322033897,-0.26415770609319145,0.4999999999999999,1.0531914893617031,-0.3115503989561497,-0.0007902068241793947,0.0,0.052777777777778694,-0.21815643778150182,-0.23595505617977539,-0.5000000000000001,-0.17041800643086824,-0.24999999999999992,-0.2087912087912088,-0.4999999999999999,-0.2548179871520343,-0.18031634158334686,-0.2173761840383587,-0.19703211927040645
2021-10-07 09:19:20,43.40123456790118,-1.44895901598024,-0.26470588235294124,0.4503268813583825,-0.33333333333333376,0.3379649122807017,1.0101010101010102,-0.1799236278584413,0.1083449883449879,0.0,1.4785714285714233,12.642255892256053,-0.2689655172413801,-0.07499999999999998,0.8595848595848576,-0.8999999999999996,0.4999999999999998,0.07142857142857112,-0.1799236278584313,0.3331835205992568,0.08999999999999994,-0.04724409448818691,0.3274120515499877,-0.009653855088923797,-0.015,9.285715465074917,-0.9813559322033897,2.586021505376357,0.4999999999999999,0.01063829787234058,-0.3115503989561497,1.9570172351334212,0.09,0.030555555555555686,-0.21815643778150182,-0.23595505617977539,-0.5000000000000001,-0.006430868167202663,-0.24999999999999992,-0.021978021978021994,0.0,-0.2548179871520343,-0.11474676282576615,-0.043562178587109285,2.9744271851397692
2021-10-07 09:19:25,44.19921436588098,-0.31528801840261184,0.661764705882353,0.4503268813583825,-0.8,0.3379649122807017,1.0101010101010102,1.270430269837014,0.1083449883449879,0.0,1.4785714285714233,14.657407407407595,298.77931034482543,1.774999999999999,0.8595848595848576,3.364312195833807e-16,-0.5000000000000002,0.07142857142857112,1.2704302698369965,0.3331835205992568,0.08999999999999994,-0.04724409448818691,0.6570881226053692,4.534558564139633,1.955,9.285715465074917,0.0,2.586021505376357,-0.5000000000000001,0.01063829787234058,30.693190717612477,1.9570172351334212,0.09,0.030555555555555686,-0.12725792203920938,0.0,0.24999999999999997,-0.006430868167202663,0.0,-0.021978021978021994,0.0,0.062098501070663795,-0.11474676282576615,-0.043562178587109285,2.9744271851397692
2021-10-07 09:19:30,44.19921436588098,-0.31528801840261184,0.661764705882353,-0.19589280993920155,-0.8,0.1660350877192984,1.0101010101010102,1.270430269837014,-0.5025641025641023,0.0,-0.4441558441558397,14.657407407407595,298.77931034482543,1.774999999999999,-0.20892203035059997,3.364312195833807e-16,-0.5000000000000002,1.214285714285715,1.2704302698369965,-0.11985018726591656,0.08999999999999994,-0.6499642090193247,0.6570881226053692,4.534558564139633,1.955,-0.16946528964509208,0.0,1.0186992627384996e-15,-0.5000000000000001,1.0319148936170228,30.693190717612477,-0.0007188503551063467,0.09,0.580555555555557,-0.12725792203920938,0.0,0.24999999999999997,-0.06752411575562706,0.0,-0.09890109890109892,0.0,0.062098501070663795,-0.06556957875758064,9.130712800886482e-05,-0.204938178789947
2021-10-07 09:19:35,36.29541446208107,-0.6262602712103648,-0.07352941176470595,-0.19589280993920155,0.5,0.1660350877192984,1.0101010101010102,0.21193458005411378,-0.5025641025641023,0.0,-0.4441558441558397,12.248316498316651,-0.27931034482758865,-0.12500000000000025,-0.20892203035059997,0.054545454545454244,0.0,1.214285714285715,0.2119345800541125,-0.11985018726591656,0.08999999999999994,-0.6499642090193247,0.3228840125391899,-0.007601765571358429,-0.025,-0.16946528964509208,0.01016949152542386,1.0186992627384996e-15,0.0,1.0319148936170228,0.4223513732602291,-0.0007188503551063467,0.09,0.580555555555557,0.018179703148458504,0.022471910112359474,-0.2500000000000001,-0.06752411575562706,-0.24999999999999992,-0.09890109890109892,0.0,-0.03426124197002145,-0.06556957875758064,9.130712800886482e-05,-0.204938178789947
